#{"t_start": 1767930881.8028767, "env_id": "None"}
r,l,t
-27459321.364785,8784,49694.114707
-26424839.812112,8784,49711.038989
-13119497.17806,8784,49727.964988
-17012784.880869,8784,49744.833194
-16269119.478219,8784,49761.810332
-32844110.31816,8784,49778.695128
-27095343.321903,8784,49795.458983
-10259776.640214,8784,49812.389852
-27617695.95212,8784,49829.324091
-30087188.518654,8784,49846.259378
-18135498.655231,8784,49863.188218
-15508973.766974,8784,49880.090216
-21607508.668787,8784,49896.969898
-26936971.86365,8784,49913.901459
-15495730.248275,8784,49930.889087
-35039816.228044,8784,49947.847402
-8775677.399192,8784,49964.747179
-7142141.056393,8784,49981.657763
-4239087.450636,8784,50040.619715
-28424715.122088,8784,50057.609394
-40143171.388116,8784,50074.584578
-21595878.980161,8784,50091.584883
-48286525.953477,8784,50108.562111
-12621981.777931,8784,50125.576988
-27523491.120002,8784,50142.610064
-25097973.908103,8784,50159.534658
-8925800.531895,8784,50176.44148
-22972548.200167,8784,50193.243197
-12681562.430437,8784,50210.29784
-23535195.999786,8784,50227.276371
-15306337.268122,8784,50244.256022
-37212152.191652,8784,50261.266663
-15528335.012587,8784,50278.246233
-7228208.133983,8784,50295.209608
-11765454.866933,8784,50312.194668
-23189633.795902,8784,50329.228004
-17907120.275707,8784,50346.182132
-15016989.945272,8784,50363.148284
-15835489.154306,8784,50380.169346
-13417372.552578,8784,50397.97825
-19570639.275176,8784,50414.978702
-22229582.291275,8784,50431.931845
-12212227.611472,8784,50448.842803
-11666103.75342,8784,50465.866946
-10155486.255349,8784,50482.576974
-27282857.025855,8784,50499.560266
-26791970.470538,8784,50516.500075
-33012722.608271,8784,50533.384243
-23737981.985673,8784,50550.45489
-33885111.275982,8784,50567.450002
-21904205.616219,8784,50584.405938
-17030571.803973,8784,50601.328684
-30025923.283628,8784,50618.29154
-11906392.378515,8784,50635.301446
-12960123.619616,8784,50652.270498
-15662634.534842,8784,50669.192713
-20133993.519263,8784,50686.212116
-33879618.381314,8784,50704.854589
-10592919.867162,8784,50721.746699
-40488660.918036,8784,50738.700948
-19191876.98314,8784,50755.530452
-4619285.226407,8784,50772.428296
-11432451.566664,8784,50789.539681
-9510889.872105,8784,50806.510501
-3899699.921739,8784,50823.682692
-8714932.850275,8784,50841.30364
-8922898.909104,8784,50858.175987
-67182282.710776,8784,50875.324773
-18558524.918606,8784,50934.228241
-11106269.721268,8784,50951.165813
-48439120.567993,8784,50968.153751
-5867165.811581,8784,50985.078094
-3502414.721313,8784,51001.971239
-26678335.842381,8784,51018.951553
-12316243.99592,8784,51035.760345
-7980565.305375,8784,51052.61185
-23262733.6678,8784,51069.61778
-4981970.722485,8784,51086.597899
-12343560.768354,8784,51103.628748
-9415186.705662,8784,51120.571653
-28321752.180945,8784,51137.573275
-29750374.494744,8784,51154.552212
-20695704.006379,8784,51171.618083
-20752020.38623,8784,51188.655593
-8929519.180285,8784,51205.619661
-31543806.148965,8784,51222.638392
-6277090.405662,8784,51239.63202
-8758090.933414,8784,51256.613448
-20559604.866508,8784,51273.64446
-32645302.935375,8784,51290.632665
-32774709.048106,8784,51307.583995
-6488900.910716,8784,51324.366479
-17510476.767044,8784,51341.255374
-10299966.624373,8784,51358.353102
-13672115.157621,8784,51375.406258
-7804199.202769,8784,51392.319916
-72415648.091806,8784,51409.35589
-34572063.741145,8784,51426.361131
-12066908.913197,8784,51443.37264
-9365399.0482,8784,51460.362335
-30512189.152424,8784,51477.387516
-35233407.65756,8784,51494.442823
-36450266.355294,8784,51511.415109
-16178312.72986,8784,51528.379379
-10098818.2955,8784,51545.320341
-33594079.175419,8784,51562.358248
-12116956.546605,8784,51579.327604
-21182536.432847,8784,51596.137376
-21189903.880588,8784,51613.111541
-9602463.860157,8784,51630.033506
-9951101.676516,8784,51647.018896
-17781813.62678,8784,51664.044596
-17455520.639188,8784,51681.092748
-9056191.176788,8784,51698.022575
-8649321.560476,8784,51714.994847
-4165633.577295,8784,51731.977665
-52559830.001526,8784,51749.030472
-16855478.805397,8784,51765.951291
-8375520.269243,8784,51825.017388
-5226994.579939,8784,51841.972146
-40246487.025094,8784,51858.94289
-3603654.553697,8784,51875.728656
-18067792.569139,8784,51892.686631
-18022932.660518,8784,51909.722343
-35950876.490139,8784,51926.793186
-4838344.70762,8784,51943.842668
-29883388.442986,8784,51960.926549
-9556447.526837,8784,51978.105982
-12799961.291341,8784,51995.116239
-26974337.542154,8784,52012.137184
-33970449.924312,8784,52029.144213
-25280652.875442,8784,52046.125441
-10899279.906099,8784,52063.129513
-24354252.413468,8784,52080.199105
-17872766.095675,8784,52097.188771
-33474528.448728,8784,52114.198548
-6529136.787661,8784,52131.298648
-48520410.512103,8784,52148.292516
-25953942.669899,8784,52165.302964
-54346444.980875,8784,52182.411841
-11177570.167203,8784,52199.301074
-16107321.995207,8784,52216.390447
-38949937.51864,8784,52233.521615
-19990316.420455,8784,52250.650862
-15143284.242314,8784,52267.573996
-21046843.451625,8784,52284.544186
-3804731.210011,8784,52301.526476
-6927969.307246,8784,52318.605926
-30456478.110896,8784,52335.695909
-9783167.527552,8784,52352.751291
-13152146.050049,8784,52369.795968
-11259468.145431,8784,52386.860874
-7366826.722879,8784,52403.911379
-7828212.558334,8784,52420.941553
-20792961.079689,8784,52437.937315
-9199047.676562,8784,52454.898227
-20453368.095966,8784,52471.895028
-27451483.402857,8784,52488.938585
-22153780.669559,8784,52505.926638
-21333063.392646,8784,52522.973638
-9039472.635317,8784,52539.984325
-22272807.771955,8784,52556.88692
-16816630.385217,8784,52573.957061
-30314268.72499,8784,52591.068519
-18237616.558087,8784,52608.153239
-10058156.077418,8784,52625.213832
-24873942.890287,8784,52642.242824
-24428386.910069,8784,52659.320662
-17392289.131979,8784,52718.477504
-12241812.288833,8784,52735.418775
-6210234.174268,8784,52752.41631
-37437937.151248,8784,52769.501048
-23111012.629353,8784,52786.570214
-10210378.194008,8784,52803.702823
-37083671.735676,8784,52820.717263
-13543097.849244,8784,52837.794384
-27085203.624878,8784,52854.806996
-31004680.001284,8784,52871.762223
-5369766.78949,8784,52888.921025
-12447614.474959,8784,52906.050665
-52497811.210546,8784,52923.180211
-34259726.465007,8784,52940.271527
-6764335.843635,8784,52957.35098
-28753585.855879,8784,52974.405798
-64584161.650963,8784,52991.432337
-43534997.65001,8784,53008.472611
-12541864.820221,8784,53025.556129
-42666653.14004,8784,53042.705441
-6397677.999108,8784,53059.846359
-9713914.736643,8784,53076.952314
-16893514.722097,8784,53094.063514
-9622303.696932,8784,53111.085266
-11737069.394459,8784,53128.23536
-17926980.422641,8784,53145.36102
-6362409.250904,8784,53162.525576
-35769287.871461,8784,53179.751768
-63971192.396374,8784,53196.941875
-19125128.554169,8784,53214.008256
-3872674.288813,8784,53231.077344
-39310967.926806,8784,53248.193433
-6881390.904019,8784,53265.24895
-32913982.62439,8784,53282.275844
-7018685.840046,8784,53299.340398
-28909063.509542,8784,53316.471366
-24796790.408294,8784,53333.559041
-24027382.760587,8784,53350.687991
-19038886.253349,8784,53367.727078
-13473522.859804,8784,53384.716263
-11395002.342833,8784,53401.856097
-37006682.827216,8784,53418.990691
-10238367.531745,8784,53436.138877
-38148759.478986,8784,53453.380525
-26293466.000569,8784,53470.608557
-13475289.185451,8784,53487.775539
-56522081.91156,8784,53504.91308
-8451166.263294,8784,53521.974665
-7619123.853535,8784,53538.943825
-42354868.552573,8784,53556.087232
-3637633.796005,8784,53615.276805
-35665366.39631,8784,53632.477323
-25682422.916766,8784,53649.619486
-19031187.187997,8784,53666.732814
-44288339.465378,8784,53683.919693
-43235636.859033,8784,53701.157509
-6460341.254686,8784,53718.278404
-12177212.81822,8784,53735.467475
-7935223.665392,8784,53752.671398
-43070990.908608,8784,53769.920227
-7018792.996752,8784,53787.037387
-18700387.720327,8784,53804.228207
-17892444.566393,8784,53821.331881
-6519884.147705,8784,53838.423431
-18916942.583538,8784,53855.534525
-15089804.222907,8784,53872.690259
-28506497.805004,8784,53889.762651
-11768999.241954,8784,53906.95498
-14273728.5587,8784,53924.047622
-10889112.46326,8784,53941.22667
-28228969.178173,8784,53958.395256
-56651711.182119,8784,53975.611259
-15272189.889529,8784,53992.733053
-6985860.478357,8784,54009.820628
-9909297.195517,8784,54026.9408
-8229638.100984,8784,54044.069492
-15432349.19384,8784,54061.105976
-8181330.459658,8784,54078.283982
-29372421.41964,8784,54095.386319
-22254238.330958,8784,54112.536375
-29515043.01246,8784,54129.654175
-19727357.605211,8784,54146.757477
-7561542.494466,8784,54163.905652
-22101375.090067,8784,54181.061076
-8395442.458756,8784,54198.189577
-6336763.623835,8784,54215.365202
-61540717.235979,8784,54232.541899
-21956493.171675,8784,54249.615917
-5867185.608557,8784,54266.697847
-48191733.435399,8784,54283.817461
-13381309.074215,8784,54300.960927
-19300300.930366,8784,54318.05173
-12741704.759424,8784,54335.07817
-20072545.553368,8784,54352.165072
-22332514.671032,8784,54369.223196
-34005801.732465,8784,54386.27994
-17465750.147164,8784,54403.355099
-28447291.784758,8784,54420.377126
-5837549.331667,8784,54437.427685
-7282323.702696,8784,54454.568775
-29013781.70765,8784,54513.633165
-4809082.497704,8784,54530.773026
-9027314.707178,8784,54547.869116
-16012829.741746,8784,54564.95526
-22382715.140309,8784,54582.072394
-28686992.334068,8784,54599.117918
-6165144.77048,8784,54616.219303
-21651858.272564,8784,54633.296197
-43378759.494451,8784,54650.428874
-10238099.805182,8784,54667.422718
-9962789.460163,8784,54684.538236
-14844258.402347,8784,54701.646516
-10675414.016965,8784,54718.786803
-17330281.840566,8784,54735.663877
-27248619.009009,8784,54752.753776
-26128112.834719,8784,54769.969906
-25398165.273052,8784,54787.104939
-13586848.195446,8784,54804.336135
-7950845.873612,8784,54821.504177
-18036545.395609,8784,54838.75202
-11241045.349702,8784,54855.856813
-34592112.916623,8784,54873.058721
-10313250.779656,8784,54890.176075
-24959062.147798,8784,54907.410711
-8425496.953897,8784,54924.641964
-59384234.103207,8784,54941.959859
-6849400.628011,8784,54959.060249
-11123355.061837,8784,54976.186621
-9782653.692637,8784,54993.307185
-6665146.339374,8784,55010.493643
-5540628.189129,8784,55027.60458
-37631222.347639,8784,55044.805718
-28514258.68041,8784,55061.962809
-15783159.529352,8784,55079.193545
-4151962.963931,8784,55096.346707
-7256159.443861,8784,55113.53117
-27485586.954517,8784,55130.661844
-7924142.931327,8784,55147.840635
-4044974.541906,8784,55164.955816
-9914982.367428,8784,55182.167846
-9176558.226525,8784,55199.410403
-15279178.340192,8784,55216.561578
-17360471.740051,8784,55233.71812
-9762646.901315,8784,55250.821315
-15205369.937546,8784,55267.93162
-31235443.588285,8784,55285.171082
-6880089.817124,8784,55302.272928
-24777767.55767,8784,55319.415445
-29512873.300906,8784,55336.58474
-7865006.974995,8784,55353.819128
-21994225.453083,8784,55413.301286
-19588112.536719,8784,55430.487749
-28246834.881444,8784,55447.529811
-10328287.053409,8784,55464.782934
-21725675.402537,8784,55482.120147
-22012640.100536,8784,55499.329782
-4426486.631281,8784,55516.53161
-33580831.171139,8784,55533.703496
-60778444.705686,8784,55550.900045
-17741075.658331,8784,55567.936054
-21394365.543669,8784,55585.12283
-16975097.560217,8784,55602.399991
-50450201.50445,8784,55619.667354
-9805330.060577,8784,55636.893915
-17705036.373024,8784,55654.120327
-14164424.66203,8784,55671.45653
-12246177.146429,8784,55688.635551
-17510277.114866,8784,55705.990871
-26398796.674567,8784,55723.273368
-14614131.846033,8784,55740.559881
-5356808.686201,8784,55757.831882
-26711328.794255,8784,55775.065411
-21237318.173401,8784,55792.26615
-18440583.410749,8784,55809.545224
-18349205.072913,8784,55826.791313
-17627151.480168,8784,55843.769958
-11490852.796155,8784,55860.964473
-17447324.884841,8784,55878.321492
-16452626.590497,8784,55895.574801
-16108939.998394,8784,55912.805246
-8174573.63037,8784,55930.033144
-22146810.572623,8784,55947.24866
-15796697.942655,8784,55964.452371
-26387329.251335,8784,55981.69437
-6391439.89867,8784,55998.9891
-26220309.064234,8784,56016.303517
-13664873.045606,8784,56033.561197
-15663378.004484,8784,56050.907861
-24448830.324099,8784,56068.190154
-35268255.429834,8784,56085.456558
-5395595.122861,8784,56102.659943
-5387001.680082,8784,56119.785625
-32077777.722439,8784,56137.076795
-9419766.164041,8784,56154.334747
-6419722.825838,8784,56171.548244
-57726723.625813,8784,56188.916168
-29778998.181504,8784,56206.193804
-44960409.369391,8784,56223.523212
-19618155.500027,8784,56240.787045
-39102328.185449,8784,56258.140645
-9509021.571179,8784,56317.590806
-7993953.625661,8784,56334.803656
-22144412.308695,8784,56352.014482
-11233749.970737,8784,56369.313837
-4884260.814492,8784,56386.54913
-24269182.857879,8784,56403.744519
-23245281.502404,8784,56421.010169
-6691671.886637,8784,56438.262428
-12817385.845127,8784,56455.404612
-35508749.240041,8784,56472.661877
-30374712.418812,8784,56489.962198
